"";"Row";"z.value";"posterior";"local.fdr"
"ENSG00000187123";7220;-3,32890170801963;0,999963574663097;3,64253369031786e-05
"ENSG00000142235";7003;3,32838805033846;0,99987519731498;0,000124802685020242
"ENSG00000162623";13295;-3,32769937588606;0,999963267340191;3,67326598093021e-05
"ENSG00000165898";6291;3,32762428480614;0,999874686608703;0,000125313391296844
"ENSG00000144182";6975;-3,3273839620436;0,999963186308805;3,68136911952366e-05
"ENSG00000122694";5234;-3,32719994898465;0,999963138955976;3,68610440237838e-05
"ENSG00000109321";713;-3,32712477887952;0,999963119595388;3,68804046121385e-05
"ENSG00000121897";6935;-3,32565067025631;0,999962737956626;3,72620433741755e-05
"ENSG00000163219";742;-3,32541745184236;0,999962677232569;3,73227674308474e-05
"ENSG00000105137";12164;-3,32398534100981;0,999962302267301;3,76977326989048e-05
"ENSG00000173276";14166;-3,32389045951977;0,999962277297903;3,77227020971205e-05
"ENSG00000137074";696;3,32381463163795;0,999872109238014;0,000127890761986271
"ENSG00000166192";11050;3,32352357548599;0,999871910258313;0,000128089741687321
"ENSG00000104894";2472;3,32345384030295;0,999871862540136;0,000128137459863953
"ENSG00000105821";3762;3,3229951809775;0,999871548266531;0,000128451733469426
"ENSG00000278318";14121;-3,32261610109458;0,99996194039564;3,80596043604298e-05
"ENSG00000173436";1680;3,32115188200358;0,999870277791919;0,000129722208080829
"ENSG00000156413";4995;-3,32020551776142;0,999961295222696;3,87047773037219e-05
"ENSG00000142937";10724;-3,31947879646838;0,999961098678491;3,89013215088552e-05
"ENSG00000131759";10189;3,31920443848065;0,999868922494585;0,000131077505415411
"ENSG00000180891";3305;3,31906954109241;0,999868828115131;0,000131171884868775
"ENSG00000115607";6141;-3,3188531871168;0,999960928716147;3,90712838533869e-05
"ENSG00000105197";12542;3,31841235585081;0,999868367393237;0,00013163260676341
"ENSG00000198286";2166;3,31816268121726;0,999868191952995;0,000131808047004633
"ENSG00000052802";10886;3,31773529657192;0,99986789112157;0,000132108878429626
"ENSG00000035862";12547;-3,31701677630825;0,999960425697966;3,9574302033718e-05
"ENSG00000266074";1103;-3,31699195895022;0,999960418857926;3,95811420736969e-05
"ENSG00000204950";7098;3,3169706258772;0,999867351240332;0,000132648759668341
"ENSG00000109920";4893;-3,31647750238283;0,999960276811012;3,9723188988372e-05
"ENSG00000072840";4330;-3,31575766248783;0,999960077237147;3,99227628530285e-05
"ENSG00000152669";2407;3,31567112079357;0,999866428910354;0,000133571089645956
"ENSG00000131236";2141;3,31543174306652;0,999866258343846;0,000133741656153874
"ENSG00000054148";9181;3,31540535879183;0,999866239531233;0,000133760468766786
"ENSG00000186814";14220;-3,31509995908625;0,999959894052574;4,01059474263166e-05
"ENSG00000174080";3288;-3,31330714875616;0,99995939062606;4,06093739399038e-05
"ENSG00000124374";8801;-3,31173730840255;0,999958944853869;4,10551461306197e-05
"ENSG00000144712";2138;-3,31057701958073;0,999958612375444;4,13876245564104e-05
"ENSG00000228474";8729;3,31046027019092;0,999862668562311;0,000137331437689237
"ENSG00000100124";575;3,31031923381488;0,999862565392543;0,000137434607456743
"ENSG00000113108";651;-3,30994471400407;0,999958430107581;4,15698924191021e-05
"ENSG00000153443";4406;3,30936837594034;0,999861867893906;0,000138132106093813
"ENSG00000165494";8928;-3,30867829341548;0,999958062740154;4,19372598460255e-05
"ENSG00000175536";6976;3,30848002712448;0,999861213193928;0,000138786806072266
"ENSG00000136699";11669;3,308245852769;0,999861040117788;0,000138959882212242
"ENSG00000163491";8250;-3,3079587654297;0,99995785263676;4,21473632403746e-05
"ENSG00000176973";4633;3,30715052602287;0,999860227830331;0,000139772169668873
"ENSG00000120526";8570;3,30709966704707;0,99986019000365;0,000139809996349771
"ENSG00000115365";6835;-3,30709564695413;0,999957599277229;4,24007227712853e-05
"ENSG00000111642";2733;3,30653270552688;0,999859767659782;0,000140232340217761
"ENSG00000116544";3696;3,30606591890248;0,999859419024203;0,000140580975797167
"ENSG00000131495";8196;3,30474653939762;0,999858429117253;0,000141570882747244
"ENSG00000120725";11279;3,30471520766608;0,999858405528869;0,000141594471130824
"ENSG00000114573";1001;3,30445971524803;0,999858213038865;0,000141786961134649
"ENSG00000139668";13669;-3,3042796288771;0,999956762502667;4,32374973333705e-05
"ENSG00000110427";1394;3,30405606868427;0,999857908418866;0,000142091581134096
"ENSG00000185015";2066;-3,30386032681403;0,999956636565856;4,3363434143906e-05
"ENSG00000188305";1615;3,30363981139833;0,999857593627245;0,00014240637275531
"ENSG00000197062";14093;-3,30338572174673;0,999956493595909;4,35064040914535e-05
"ENSG00000106804";1916;-3,30266135173871;0,999956274518034;4,37254819655175e-05
"ENSG00000123575";4540;3,3026474672615;0,999856840484835;0,000143159515164637
"ENSG00000130313";9122;3,30217250703416;0,99985647866761;0,000143521332389596
"ENSG00000183808";10246;3,30190556362081;0,999856274931093;0,00014372506890703
"ENSG00000178338";14201;-3,30000897056155;0,999955463302233;4,45366977673833e-05
"ENSG00000161249";3710;-3,2983691441025;0,99995495459804;4,50454019595981e-05
"ENSG00000136936";13807;-3,29779309757642;0,999954774583829;4,52254161714682e-05
"ENSG00000170442";6794;3,29768165529815;0,999853014161013;0,000146985838987201
"ENSG00000136870";14094;-3,29757660584532;0,999954706752756;4,52932472438938e-05
"ENSG00000147403";10626;-3,29745445633058;0,999954668438055;4,53315619447503e-05
"ENSG00000152377";11875;3,29703024196145;0,999852505037562;0,000147494962437822
"ENSG00000109089";2615;3,29684871243508;0,999852362860218;0,000147637139782497
"ENSG00000068323";12441;-3,29659942698309;0,999954399372254;4,56006277456122e-05
"ENSG00000088320";10341;-3,29609228599871;0,999954239061916;4,57609380840607e-05
"ENSG00000178665";14443;3,29568983714491;0,99985145211771;0,000148547882290129
"ENSG00000182168";13436;-3,29491597709054;0,999953865148232;4,6134851768409e-05
"ENSG00000080007";3543;-3,2949112354488;0,999953863635114;4,61363648857072e-05
"ENSG00000048462";12854;-3,29456488282208;0,999953752981394;4,6247018606449e-05
"ENSG00000064651";11334;-3,29403027281586;0,999953581684854;4,64183151455133e-05
"ENSG00000149179";1398;3,29388298062807;0,999850021424702;0,000149978575298304
"ENSG00000130707";899;-3,29253790604402;0,999953100296362;4,68997036375818e-05
"ENSG00000172331";1273;3,29242634780411;0,999848858473416;0,000151141526584353
"ENSG00000184719";10582;-3,29070942572986;0,999952503986639;4,74960133610702e-05
"ENSG00000184343";11940;3,29063281767467;0,999847414718369;0,000152585281630979
"ENSG00000239857";5156;3,29052509809798;0,999847327588431;0,000152672411569355
"ENSG00000182318";14548;3,28967586242595;0,999846639011089;0,000153360988911277
"ENSG00000120137";8821;3,28941522312975;0,999846427085512;0,000153572914488365
"ENSG00000166823";7533;-3,2883501284564;0,999951723859584;4,82761404161369e-05
"ENSG00000165617";3429;3,28705099907859;0,999844491923252;0,000155508076747579
"ENSG00000165282";9214;3,28679204722222;0,999844278557187;0,000155721442812506
"ENSG00000255529";5508;-3,28668598144842;0,999951166247661;4,88337523389948e-05
"ENSG00000108666";1580;3,28656102465866;0,999844087967876;0,000155912032124172
"ENSG00000204525";5786;3,28543831734487;0,999843158580033;0,000156841419967302
"ENSG00000100122";3203;3,28519757813577;0,999842958606328;0,00015704139367223
"ENSG00000165434";9124;3,28460390509215;0,999842464421947;0,00015753557805287
"ENSG00000116213";13731;3,28370611576356;0,99984171426445;0,000158285735549657
"ENSG00000183837";9434;-3,2836372173517;0,999950128694072;4,98713059282618e-05
"ENSG00000169299";9125;3,28320156648068;0,999841291187436;0,000158708812563857
"ENSG00000090061";2404;3,2827581991571;0,999840918522107;0,000159081477892897
"ENSG00000129028";12473;3,28256420697574;0,9998407552025;0,000159244797499625
"ENSG00000126778";11302;3,28233649707873;0,999840563292162;0,000159436707838356
"ENSG00000134285";4835;3,28216118082967;0,999840415387969;0,00015958461203136
"ENSG00000174307";9174;-3,28150802868311;0,99994939164315;5,06083568498905e-05
"ENSG00000165959";2900;-3,28059702984969;0,999949073120614;5,09268793856821e-05
"ENSG00000107338";11235;3,28053491951868;0,999839037148571;0,000160962851428526
"ENSG00000161904";6898;3,28030919709185;0,999838844955584;0,000161155044415939
"ENSG00000120008";13673;-3,27991218765734;0,999948832412526;5,11675874742545e-05
"ENSG00000175591";8766;3,27807611645354;0,999836931742892;0,000163068257107657
"ENSG00000185947";14146;3,27739049486795;0,999836339993342;0,000163660006657573
"ENSG00000196531";8076;-3,27694017171618;0,999947775168453;5,22248315466545e-05
"ENSG00000165288";1305;3,27667578071451;0,999835720952846;0,000164279047153548
"ENSG00000162972";1811;3,27661902481301;0,999835671698787;0,000164328301212935
"ENSG00000198598";7685;3,27635135078977;0,999835439215148;0,00016456078485183
"ENSG00000197008";14069;3,27634087364924;0,999835430109028;0,000164569890972022
"ENSG00000101158";12471;3,27595397693028;0,999835093503954;0,000164906496045614
"ENSG00000166377";1022;-3,27592617174354;0,999947409708468;5,25902915320398e-05
"ENSG00000108883";4032;3,27563479814274;0,999834815319801;0,000165184680198882
"ENSG00000167562";14433;3,27506715928515;0,999834319480362;0,000165680519637723
"ENSG00000163520";4674;-3,27477332079533;0,999946991239558;5,30087604424523e-05
"ENSG00000125457";7625;3,27457829030946;0,999833891309187;0,000166108690813016
"ENSG00000137842";12781;3,27448143031618;0,999833806350045;0,000166193649955182
"ENSG00000135245";1989;3,27433604204016;0,999833678747274;0,000166321252725643
"ENSG00000112715";13568;3,27405412920976;0,999833431054671;0,000166568945329071
"ENSG00000161958";4789;-3,27185960587879;0,999945919388945;5,40806110548298e-05
"ENSG00000176428";13615;3,27122099201466;0,999830922195898;0,000169077804102247
"ENSG00000102738";7842;-3,27102376914244;0,999945608117309;5,43918826914069e-05
"ENSG00000085721";10745;3,27101868767514;0,999830741674432;0,000169258325568022
"ENSG00000166263";12104;3,27089889107673;0,999830634690099;0,000169365309901304
"ENSG00000001461";8343;-3,27073884344928;0,999945501618758;5,44983812423849e-05
"ENSG00000177383";7263;3,27073668526817;0,999830489729383;0,000169510270616846
"ENSG00000151239";13262;3,27060757149173;0,999830374257861;0,000169625742138857
"ENSG00000096171";13547;3,26995586009994;0,999829790260195;0,000170209739805194
"ENSG00000129083";3059;3,26987151972017;0,999829714542833;0,000170285457166686
"ENSG00000140688";1532;3,26938090056927;0,999829273447222;0,000170726552778278
"ENSG00000198039";14149;3,2676837458494;0,999827739180735;0,000172260819265246
"ENSG00000115042";4400;-3,26755069752832;0,999944296314907;5,57036850932224e-05
"ENSG00000129194";11790;-3,26707904652348;0,999944115858259;5,58841417407363e-05
"ENSG00000216937";1375;3,26700171036786;0,99982711890675;0,000172881093249533
"ENSG00000155974";5509;3,26690552574163;0,999827031260819;0,000172968739181156
"ENSG00000133193";4412;3,26621084511856;0,999826396989743;0,000173603010257373
"ENSG00000184903";6179;-3,26578386706943;0,999943617441326;5,63825586744615e-05
"ENSG00000182902";11402;-3,26525922706775;0,999943414342549;5,65856574505919e-05
"ENSG00000176273";12728;-3,26521692984357;0,999943397938072;5,6602061928368e-05
"ENSG00000121988";14541;3,26490402882522;0,999825197795639;0,000174802204360947
"ENSG00000131116";14238;3,26486397256464;0,999825160913642;0,000174839086357959
"ENSG00000101336";5661;3,26485618500097;0,999825153742343;0,000174846257657069
"ENSG00000142686";1701;3,26434086302802;0,999824678575874;0,000175321424126351
"ENSG00000104228";13041;-3,26422224243758;0,999943010849942;5,69891500584729e-05
"ENSG00000101384";6357;-3,26414579419674;0,999942980995418;5,70190045815488e-05
"ENSG00000005483";7659;-3,26340086428341;0,999942689303798;5,7310696201629e-05
"ENSG00000133935";1489;3,26284727460954;0,999823294402388;0,000176705597612292
"ENSG00000008516";7689;3,2618004198914;0,999822318028525;0,000177681971474941
"ENSG00000275700";36;3,26116697319243;0,999821724732369;0,00017827526763059
"ENSG00000101082";11317;3,26086568852052;0,999821441881634;0,000178558118366201
"ENSG00000166598";5962;3,26017582265702;0,999820792611522;0,000179207388477765
"ENSG00000171863";10723;-3,26015659065514;0,999941402266238;5,85977337621557e-05
"ENSG00000166435";13828;3,25968666886972;0,999820330878465;0,000179669121534665
"ENSG00000095002";7862;3,25929187118626;0,999819957384748;0,000180042615252063
"ENSG00000080561";7620;-3,25794897987429;0,999940510773184;5,94892268160896e-05
"ENSG00000215114";13385;3,25786644980687;0,999818602707587;0,000181397292412622
"ENSG00000157873";12853;-3,25753116300956;0,999940340598191;5,96594018086316e-05
"ENSG00000197361";4692;-3,25704833186214;0,999940143364977;5,98566350228369e-05
"ENSG00000108511";5883;3,25695694922295;0,999817733270721;0,000182266729278568
"ENSG00000187626";14032;3,25677942663792;0,999817563105039;0,000182436894961002
"ENSG00000135392";3749;3,25597578283705;0,99981679086831;0,000183209131689899
"ENSG00000064309";2613;-3,2559337472549;0,999939685687734;6,03143122664962e-05
"ENSG00000175707";1687;3,25500982848466;0,999815858537939;0,000184141462060916
"ENSG00000057657";9681;3,25363705330478;0,999814525759052;0,000185474240947614
"ENSG00000077232";3745;3,2534577558124;0,999814351007657;0,000185648992342635
"ENSG00000180370";8805;3,25268595802605;0,999813596984377;0,000186403015623005
"ENSG00000106244";8966;3,25227987945181;0,999813199086009;0,000186800913991481
"ENSG00000178860";7861;3,25196341369014;0,999812888433752;0,000187111566247511
"ENSG00000151116";13399;3,25132436489117;0,999812259621658;0,000187740378342016
"ENSG00000103313";7515;3,2511961575484;0,999812133225536;0,00018786677446414
"ENSG00000168301";6495;3,2505502763912;0,999811495233687;0,000188504766312714
"ENSG00000146701";7466;3,24889026288173;0,999809846003421;0,000190153996578846
"ENSG00000104442";814;3,24833613088478;0,999809292414298;0,000190707585702055
"ENSG00000110031";7066;3,24827501665757;0,999809231265932;0,000190768734068092
"ENSG00000102900";8616;3,24799618396778;0,999808952040151;0,000191047959849144
"ENSG00000167601";1058;-3,24798132767108;0,999936322043257;6,36779567427803e-05
"ENSG00000148356";7161;3,24688579455383;0,99980783621417;0,000192163785829869
"ENSG00000089472";5710;-3,24675459325588;0,999935787511773;6,42124882270778e-05
"ENSG00000123933";7974;-3,24549621900422;0,999935234751741;6,47652482586025e-05
"ENSG00000104856";10335;3,24472190861632;0,999805643853232;0,000194356146767549
"ENSG00000068650";951;-3,24470474715454;0,999934884765741;6,51152342587835e-05
"ENSG00000165138";585;-3,24444373756944;0,999934768953567;6,52310464327455e-05
"ENSG00000131089";780;-3,24415759229152;0,999934641762917;6,53582370833128e-05
"ENSG00000156052";5290;-3,24366020807626;0,999934420114609;6,55798853905765e-05
"ENSG00000101457";3792;3,24344097222949;0,999804334844742;0,000195665155258151
"ENSG00000112667";1919;3,24335003750727;0,999804241598297;0,000195758401703161
"ENSG00000126749";4157;3,24226227712636;0,999803122895257;0,000196877104742921
"ENSG00000213780";5565;3,24160684421517;0,999802445877625;0,000197554122374766
"ENSG00000163528";2724;3,24151954429085;0,999802355535403;0,000197644464597024
"ENSG00000167377";14131;-3,24150926275659;0,999933453319906;6,65466800935377e-05
"ENSG00000212123";9791;3,2411785454138;0,999802002275565;0,000197997724435184
"ENSG00000104320";8127;3,24106361000851;0,999801883071955;0,000198116928045167
"ENSG00000183454";5503;-3,23981486892673;0,999932682186224;6,73178137758912e-05
"ENSG00000178537";11405;-3,23858642861225;0,99993211779633;6,78822036703775e-05
"ENSG00000126262";4780;3,23814171150737;0,999798829585996;0,000201170414004359
"ENSG00000128000";14476;-3,2375141614262;0,999931621475851;6,8378524148649e-05
"ENSG00000171530";12309;3,23709629127343;0,999797726227601;0,000202273772398787
"ENSG00000137207";13845;3,23675651004835;0,999797366374876;0,000202633625123738
"ENSG00000143553";11695;3,23626185172767;0,999796841405068;0,000203158594932029
"ENSG00000116120";4660;3,23351139347511;0,999793898677783;0,000206101322217433
"ENSG00000157653";2041;3,23320805897951;0,999793571662624;0,000206428337376496
"ENSG00000156265";1776;3,23256724875883;0,999792879199001;0,000207120800998717
"ENSG00000143515";1018;-3,2324487645634;0,999929229749319;7,07702506814734e-05
"ENSG00000088038";2961;3,23209067887645;0,999792362779561;0,00020763722043915
"ENSG00000081052";3026;-3,23208490768745;0,999929054914254;7,09450857464544e-05
"ENSG00000081479";7089;-3,23184020085589;0,999928937100109;7,10628998913387e-05
"ENSG00000130347";10779;3,23176646328146;0,999792010752672;0,000207989247328455
"ENSG00000165555";1480;3,23161436657182;0,999791845413112;0,000208154586888498
"ENSG00000162434";6360;-3,23134383664514;0,999928697552933;7,13024470669898e-05
"ENSG00000105982";10565;3,23065618448775;0,999790800919368;0,000209199080631994
"ENSG00000172638";4013;-3,23024722495055;0,999928165594962;7,1834405038218e-05
"ENSG00000140832";7390;3,22990357187263;0,999789977011725;0,000210022988274883
"ENSG00000112514";3315;3,22948341524712;0,99978951570943;0,000210484290569912
"ENSG00000142669";11210;3,22888518038322;0,999788857223192;0,000211142776808115
"ENSG00000146457";13783;-3,22846411951653;0,999927292546752;7,27074532483885e-05
"ENSG00000105404";10104;3,22782843194312;0,999787689244228;0,000212310755771883
"ENSG00000147604";10667;-3,22757823271884;0,999926855048966;7,31449510341653e-05
"ENSG00000204305";333;-3,22693405186766;0,999926535345523;7,34646544772177e-05
"ENSG00000178462";13234;3,22680774606739;0,999786555279799;0,000213444720201128
"ENSG00000055955";6335;-3,22639137596657;0,999926264986321;7,37350136790216e-05
"ENSG00000215126";2225;3,22597278022058;0,99978562335742;0,000214376642579506
"ENSG00000121879";9231;-3,22555330816497;0,999925845602002;7,41543979975168e-05
"ENSG00000161996";13732;3,22525642961304;0,999784820734795;0,000215179265205312
"ENSG00000167264";3889;3,22485233741153;0,999784366714255;0,000215633285745032
"ENSG00000117298";3964;-3,22439197151089;0,999925260692649;7,47393073512459e-05
"ENSG00000117682";3618;-3,22362083505774;0,999924869884642;7,51301153583128e-05
"ENSG00000170185";13497;3,22151304922162;0,999780579735715;0,000219420264284786
"ENSG00000181790";1105;-3,22129461238808;0,999923679146897;7,63208531026072e-05
"ENSG00000167617";2537;-3,22091887490671;0,99992348513867;7,65148613299793e-05
"ENSG00000116701";8151;3,22039705357057;0,999779300053921;0,000220699946078762
"ENSG00000071051";8154;-3,21944722251746;0,999922720736517;7,72792634829989e-05
"ENSG00000157107";4752;-3,21835164244201;0,99992214695919;7,78530408098721e-05
"ENSG00000204344";12048;3,21833234554801;0,99977691373896;0,00022308626103984
"ENSG00000106628";9469;3,21829648924262;0,999776872081178;0,000223127918821842
"ENSG00000157212";8876;3,21713624410451;0,999775520103865;0,000224479896135055
"ENSG00000178188";11200;-3,21491777988963;0,999920322192064;7,96778079358296e-05
"ENSG00000100711";14017;-3,21462700723995;0,999920165819305;7,98341806947933e-05
"ENSG00000161692";3451;3,21385430402717;0,999771653429562;0,000228346570437687
"ENSG00000205502";1796;-3,21382276345302;0,999919731787913;8,02682120870646e-05
"ENSG00000157240";5012;-3,213586027834;0,999919603600161;8,03963998388113e-05
"ENSG00000074201";2905;3,21347997816197;0,999771208401733;0,000228791598267164
"ENSG00000101928";7730;3,21310327421061;0,999770759712636;0,000229240287363819
"ENSG00000092931";7576;3,21233582200534;0,999769843011732;0,000230156988268226
"ENSG00000113532";11998;3,21219807834505;0,999769678111486;0,000230321888513907
"ENSG00000103145";5658;3,21184953056909;0,99976926034362;0,000230739656379653
"ENSG00000138430";8672;3,2116558361063;0,999769027870361;0,000230972129639295
"ENSG00000073331";475;-3,21147900528929;0,99991845407467;8,1545925329829e-05
"ENSG00000166188";14176;-3,21144159671263;0,999918433525129;8,15664748708977e-05
"ENSG00000106733";2060;-3,21118952746808;0,999918294928188;8,17050718122658e-05
"ENSG00000205363";1519;3,20923722251615;0,999766106185636;0,000233893814363784
"ENSG00000055163";3377;3,20779213711679;0,99976434375924;0,000235656240760052
"ENSG00000170191";8092;3,2072165309963;0,999763638233563;0,000236361766437154
"ENSG00000196867";13995;-3,20714848973189;0,999916042197844;8,39578021558651e-05
"ENSG00000112246";11281;-3,20700038359885;0,99991595852205;8,40414779499365e-05
"ENSG00000172315";12943;3,2067866182107;0,999763109973659;0,000236890026340975
"ENSG00000175449";10365;3,20644442969038;0,999762688702403;0,000237311297597298
"ENSG00000162542";12613;-3,20624815181067;0,999915532306288;8,44676937118427e-05
"ENSG00000171155";1644;3,20519351806737;0,999761142614724;0,000238857385275959
"ENSG00000135318";8547;-3,20515760393366;0,999914910747662;8,50892523377444e-05
"ENSG00000118242";7770;3,20458535057594;0,99976038747766;0,000239612522339616
"ENSG00000188981";1880;3,20418869016716;0,999759893736027;0,000240106263972861
"ENSG00000105402";8099;3,20312132862803;0,999758560325762;0,000241439674237509
"ENSG00000104518";5532;3,20307173861905;0,999758498203929;0,00024150179607052
"ENSG00000106351";335;-3,20301027788612;0,999913674139667;8,63258603331918e-05
"ENSG00000148291";12141;3,20297733792789;0,999758379905298;0,000241620094702077
"ENSG00000084444";6608;3,20250212017173;0,999757783545553;0,000242216454446553
"ENSG00000135164";3715;-3,20199389087299;0,999913082878464;8,69171215360787e-05
"ENSG00000185359";5735;3,20166522760204;0,999756729904044;0,000243270095956372
"ENSG00000161180";2259;-3,20157684720047;0,999912839159795;8,71608402053248e-05
"ENSG00000160685";13913;3,20143967120651;0,999756445184438;0,000243554815562042
"ENSG00000197948";4753;-3,20103976569224;0,999912524334064;8,74756659361431e-05
"ENSG00000157303";12146;3,20001566902505;0,999754640329472;0,000245359670527967
"ENSG00000133597";255;3,1997367141755;0,999754285278925;0,000245714721075152
"ENSG00000187189";13159;-3,19876106635897;0,999911176543278;8,88234567218982e-05
"ENSG00000272031";559;3,19869116158164;0,999752950153596;0,000247049846404002
"ENSG00000237515";11248;3,19799759672772;0,999752060693708;0,000247939306292411
"ENSG00000151948";5250;-3,19778962216457;0,999910595977101;8,94040228988091e-05
"ENSG00000105393";1636;3,19778537960644;0,999751787927945;0,000248212072055054
"ENSG00000176909";7285;3,19724814658826;0,9997510961368;0,000248903863200201
"ENSG00000180592";1362;-3,19577509565304;0,999909380513305;9,06194866950871e-05
"ENSG00000185290";7019;3,195648756031;0,999749025728858;0,000250974271141735
"ENSG00000114770";64;3,19448659762274;0,999747511042872;0,000252488957128372
"ENSG00000151572";592;-3,19413646932408;0,99990838028004;9,16197199603008e-05
"ENSG00000167447";1578;3,19299012855046;0,999745547815905;0,000254452184095144
"ENSG00000175756";1045;3,19274968514332;0,99974523102485;0,000254768975150088
"ENSG00000121931";1662;3,19253405033393;0,999744946600517;0,000255053399483063
"ENSG00000157388";2084;3,19190789406191;0,99974411898029;0,000255881019709747
"ENSG00000180245";10742;3,19179047832746;0,999743963502018;0,000256036497982004
"ENSG00000101882";8355;3,19172841395483;0,999743881281975;0,000256118718025222
"ENSG00000149658";13861;3,19105431051215;0,999742986640052;0,000257013359947544
"ENSG00000186188";5390;-3,19080840366203;0,999906316404126;9,36835958735838e-05
"ENSG00000158528";9631;-3,19013402372775;0,999905892842983;9,4107157017409e-05
"ENSG00000000457";10955;3,18967910634097;0,999741152293602;0,000258847706397836
"ENSG00000163235";12454;-3,18967508731271;0,999905603556541;9,43964434592104e-05
"ENSG00000137265";6275;-3,18942726639387;0,999905446993683;9,45530063174438e-05
"ENSG00000171222";10896;3,1893048475146;0,999740650927072;0,00025934907292835
"ENSG00000116133";3616;3,18842701351668;0,999739471329413;0,000260528670587346
"ENSG00000166887";13616;-3,18825237162658;0,999904701380461;9,52986195393857e-05
"ENSG00000137819";8835;3,18824604072254;0,999739227511435;0,00026077248856482
"ENSG00000183137";1938;3,18802618197391;0,999738931011641;0,000261068988359425
"ENSG00000131781";4885;-3,18752087411985;0,999904234338034;9,57656619655634e-05
"ENSG00000065243";9291;-3,18587049795125;0,999903172613578;9,6827386421583e-05
"ENSG00000143933";2113;3,18553843405638;0,999735553619921;0,000264446380078831
"ENSG00000108771";3650;3,18494333182969;0,999734739561531;0,000265260438468973
"ENSG00000137203";12430;3,18341085660594;0,999732632249316;0,000267367750684144
"ENSG00000163510";3321;-3,18337926972638;0,999901548743774;9,84512562257622e-05
"ENSG00000161203";631;3,18249280574244;0,999731362213457;0,000268637786542847
"ENSG00000197106";11566;3,18189343345358;0,999730529943593;0,000269470056406651
"ENSG00000163755";5910;3,18075622086671;0,999728944096358;0,000271055903642292
"ENSG00000166523";2880;3,1806603773665;0,999728810037222;0,000271189962778418
"ENSG00000072736";8284;-3,17982305227019;0,99989918579378;0,000100814206220323
"ENSG00000100294";7432;3,1795501418072;0,99972725251234;0,000272747487660152
"ENSG00000198835";5214;-3,17942633711983;0,999898918879185;0,000101081120814528
"ENSG00000203867";10255;-3,17907970081574;0,999898685108902;0,000101314891097659
"ENSG00000139722";13613;-3,17821512064834;0,999898099799543;0,000101900200456639
"ENSG00000125966";7688;-3,17716062537079;0,999897381572798;0,000102618427201606
"ENSG00000149792";7816;3,17698378875037;0,999723619589913;0,00027638041008704
"ENSG00000106348";6187;3,17685558279915;0,999723436899752;0,000276563100248484
"ENSG00000129514";4910;3,17684202411786;0,999723417572264;0,000276582427736316
"ENSG00000100023";9580;3,17675923174769;0,99972329952638;0,000276700473620384
"ENSG00000079215";11372;-3,1762248091535;0,999896740155528;0,000103259844472459
"ENSG00000165655";14287;-3,17583200237069;0,999896469789203;0,000103530210796787
"ENSG00000214827";7900;3,17569416808612;0,999721776670645;0,000278223329354566
"ENSG00000111817";3863;-3,17557465567035;0,999896292294842;0,000103707705158218
"ENSG00000145730";8816;-3,17554379482505;0,999896270990442;0,000103729009558351
"ENSG00000121552";3249;-3,17536247410631;0,999896145733987;0,000103854266013337
"ENSG00000115128";11128;3,17402729825347;0,999719377320521;0,000280622679478926
"ENSG00000149212";11105;-3,17392029932513;0,999895144352232;0,000104855647767632
"ENSG00000005175";10616;3,17385443441543;0,999719127370786;0,000280872629213502
"ENSG00000108179";9576;3,17384520148803;0,999719114014624;0,000280885985376456
"ENSG00000139626";6331;3,17328860271193;0,99971830773323;0,000281692266770106
"ENSG00000204435";3236;3,17252586904695;0,999717199271009;0,000282800728990562
"ENSG00000082175";9132;-3,1717606606336;0,999893627635852;0,000106372364148011
"ENSG00000213676";919;3,17171760185738;0,999716020108088;0,000283979891912089
"ENSG00000158417";4113;3,17111945074355;0,999715144468966;0,000284855531033745
"ENSG00000170906";8197;3,17035915741777;0,999714027760756;0,000285972239244425
"ENSG00000254901";7031;3,17026606612975;0,999713890743756;0,00028610925624406
"ENSG00000105518";12724;3,17026101261045;0,999713883303915;0,000286116696084804
"ENSG00000162490";1694;3,16985194802835;0,999713280464249;0,00028671953575099
"ENSG00000119471";5954;-3,16929670569244;0,999891871763373;0,000108128236626981
"ENSG00000104341";6840;3,16872111569857;0,999711607660216;0,000288392339783505
"ENSG00000161202";3915;3,16840186363087;0,999711133723045;0,000288866276954569
"ENSG00000167306";8029;3,16816210669806;0,999710777311257;0,000289222688742652
"ENSG00000183255";9978;3,16808242561428;0,999710658768391;0,000289341231609175
"ENSG00000142046";12803;-3,16807438542587;0,999890990532809;0,00010900946719139
"ENSG00000196735";5793;3,16785842650058;0,999710325273578;0,000289674726422162
"ENSG00000196182";12061;-3,16748832017555;0,999890565595831;0,000109434404168773
"ENSG00000114030";6763;3,16735195763251;0,999709569883147;0,000290430116852702
"ENSG00000133805";504;3,16733063457031;0,999709538039066;0,000290461960934296
"ENSG00000148841";6350;-3,16546425988505;0,999889085891465;0,000110914108535143
"ENSG00000143217";9996;3,16532384781379;0,999706526173606;0,000293473826393997
"ENSG00000085832";4248;-3,16415134537322;0,999888115943592;0,000111884056407829
"ENSG00000196505";5134;3,1639607007207;0,999704463392401;0,000295536607599289
"ENSG00000204370";10974;-3,16298245024494;0,999887245625043;0,000112754374957169
"ENSG00000177875";1449;-3,16261448218146;0,999886970321988;0,0001130296780123
"ENSG00000101266";3234;3,16255558254949;0,999702322669724;0,000297677330275525
